prfInformationCarrier,prfYear,prfMonth,prfPrdOilGrossMillSm3,prfPrdGasGrossBillSm3,prfPrdCondensateGrossMillSm3,prfPrdOeGrossMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
ALBUSKJELL,1997,8,0.0071,0.02086,0.0,0.027960000000000002,0.0,43437
ALBUSKJELL,1997,9,0.007529999999999999,0.01863,0.0,0.026160000000000003,0.0,43437
ALBUSKJELL,1997,10,0.0062,0.01983,0.0,0.02603,0.0,43437
ALBUSKJELL,1997,11,0.00602,0.01814,0.0,0.02416,0.0,43437
ALBUSKJELL,1997,12,0.0068200000000000005,0.01866,0.0,0.025490000000000002,0.0,43437
ALBUSKJELL,1998,1,0.00659,0.01847,0.0,0.02506,0.0,43437
ALBUSKJELL,1998,2,0.0061,0.01609,0.0,0.022180000000000002,0.0,43437
ALBUSKJELL,1998,3,0.006809999999999999,0.0174,0.0,0.02421,0.0,43437
ALBUSKJELL,1998,4,0.00658,0.0158,0.0,0.022369999999999998,0.0,43437
ALBUSKJELL,1998,5,0.00665,0.01621,0.0,0.022869999999999998,0.0,43437
ALBUSKJELL,1998,6,0.0066,0.01587,0.0,0.02247,0.0,43437
ALBUSKJELL,1998,7,0.00648,0.01706,0.0,0.02355,0.0,43437
ALVE,2009,1,0.0,0.0,0.0,0.0,0.0,4444332
ALVE,2009,2,0.0,0.0,0.0,0.0,0.0,4444332
ALVE,2009,3,0.01051,0.04283,0.0,0.05334,0.00018,4444332
ALVE,2009,4,0.02998,0.12209,0.0,0.15207,0.00058,4444332
ALVE,2009,5,0.03052,0.1243,0.0,0.15481,0.00045999999999999996,4444332
ALVE,2009,6,0.030639999999999997,0.12480999999999999,0.0,0.15545,0.0009199999999999999,4444332
ALVE,2009,7,0.029589999999999998,0.12050999999999999,0.0,0.15009,0.00016999999999999999,4444332
ALVE,2009,8,0.028789999999999996,0.11725999999999999,0.0,0.14605,9e-05,4444332
ALVE,2009,9,0.02342,0.09539,0.0,0.11882000000000001,2.9999999999999997e-05,4444332
ALVE,2009,10,0.02395,0.09755,0.0,0.12149000000000001,5.9999999999999995e-05,4444332
ALVE,2009,11,0.026869999999999998,0.10943,0.0,0.13629000000000002,0.0,4444332
ALVE,2009,12,0.02449,0.09973,0.0,0.12420999999999999,1e-05,4444332
ALVE,2010,1,0.02468,0.09846,0.0,0.12315,2e-05,4444332
ALVE,2010,2,0.02316,0.09237999999999999,0.0,0.11553,1e-05,4444332
ALVE,2010,3,0.02427,0.09683,0.0,0.12111,0.0,4444332
ALVE,2010,4,0.01726,0.06885,0.0,0.0861,1e-05,4444332
ALVE,2010,5,0.024069999999999998,0.09602999999999999,0.0,0.1201,0.0,4444332
ALVE,2010,6,0.02229,0.08892,0.0,0.11120999999999999,0.0,4444332
ALVE,2010,7,0.02113,0.08429,0.0,0.10542,1e-05,4444332
ALVE,2010,8,0.012969999999999999,0.05176,0.0,0.06473,0.0,4444332
ALVE,2010,9,0.01355,0.054060000000000004,0.0,0.06762,2e-05,4444332
ALVE,2010,10,0.0228,0.08918,0.0,0.11198,0.0,4444332
ALVE,2010,11,0.01898,0.08245,0.0,0.10142000000000001,1e-05,4444332
ALVE,2010,12,0.01857,0.08068,0.0,0.09925,2e-05,4444332
ALVE,2011,1,0.017490000000000002,0.07597999999999999,0.0,0.09346,2.9999999999999997e-05,4444332
ALVE,2011,2,0.0132,0.05732999999999999,0.0,0.07053,0.00081,4444332
ALVE,2011,3,0.01401,0.060860000000000004,0.0,0.07486,0.00082,4444332
ALVE,2011,4,0.02033,0.061520000000000005,0.0,0.08185,0.00016999999999999999,4444332
ALVE,2011,5,0.04453,0.08794,0.0,0.13247,0.0,4444332
ALVE,2011,6,0.037160000000000006,0.08609,0.0,0.12326,0.0,4444332
ALVE,2011,7,0.03225,0.07545,0.0,0.10769000000000001,0.0,4444332
ALVE,2011,8,0.03313,0.08872000000000001,0.0,0.12185,0.0,4444332
ALVE,2011,9,0.019430000000000003,0.051620000000000006,0.0,0.07106,0.0,4444332
ALVE,2011,10,0.02953,0.08161,0.0,0.11114,0.0,4444332
ALVE,2011,11,0.029769999999999998,0.08229,0.0,0.11205999999999999,0.0,4444332
ALVE,2011,12,0.02765,0.07642,0.0,0.10407000000000001,0.0,4444332
ALVE,2012,1,0.026910000000000003,0.07439,0.0,0.1013,0.0,4444332
ALVE,2012,2,0.02661,0.07357000000000001,0.0,0.10017999999999999,1e-05,4444332
ALVE,2012,3,0.030330000000000003,0.07815,0.0,0.10848,2e-05,4444332
ALVE,2012,4,0.02756,0.07105,0.0,0.09861,4e-05,4444332
ALVE,2012,5,0.02878,0.07436,0.0,0.10314000000000001,4e-05,4444332
ALVE,2012,6,0.01103,0.02773,0.0,0.03877,1e-05,4444332
ALVE,2012,7,0.028069999999999998,0.07229,0.0,0.10036,1e-05,4444332
ALVE,2012,8,0.02582,0.06712,0.0,0.09294,4e-05,4444332
ALVE,2012,9,0.0214,0.06648,0.0,0.08788,1e-05,4444332
ALVE,2012,10,0.00504,0.015369999999999998,0.0,0.02041,0.0,4444332
ALVE,2012,11,0.00118,0.00535,0.0,0.006529999999999999,2e-05,4444332
ALVE,2012,12,0.01073,0.025230000000000002,0.0,0.03596,5.9999999999999995e-05,4444332
ALVE,2013,1,0.01251,0.029230000000000003,0.0,0.04175,0.00013000000000000002,4444332
ALVE,2013,2,0.01195,0.02876,0.0,0.04071,0.00026000000000000003,4444332
ALVE,2013,3,0.013069999999999998,0.031760000000000004,0.0,0.04483,0.0002,4444332
ALVE,2013,4,0.00292,0.00515,0.0,0.00806,0.00029,4444332
ALVE,2013,5,0.00249,0.00762,0.0,0.01012,9e-05,4444332
ALVE,2013,6,0.014169999999999999,0.03832,0.0,0.05248,0.00037999999999999997,4444332
ALVE,2013,7,0.01415,0.03801,0.0,0.052160000000000005,0.00022999999999999998,4444332
ALVE,2013,8,0.01444,0.0396,0.0,0.05404,0.00041,4444332
ALVE,2013,9,0.00224,0.00613,0.0,0.00837,4e-05,4444332
ALVE,2013,10,0.01026,0.0321,0.0,0.04236,7e-05,4444332
ALVE,2013,11,0.01798,0.05899,0.0,0.07697000000000001,2e-05,4444332
ALVE,2013,12,0.01961,0.06625,0.0,0.08587,2e-05,4444332
ALVE,2014,1,0.01883,0.06344,0.0,0.08227000000000001,1e-05,4444332
ALVE,2014,2,0.01574,0.05215,0.0,0.06788999999999999,5.9999999999999995e-05,4444332
ALVE,2014,3,0.01759,0.060410000000000005,0.0,0.078,0.00093,4444332
ALVE,2014,4,0.01722,0.058129999999999994,0.0,0.07535,0.0009,4444332
ALVE,2014,5,0.01785,0.0611,0.0,0.07894,0.0007099999999999999,4444332
ALVE,2014,6,0.01674,0.058070000000000004,0.0,0.07481,0.0005,4444332
ALVE,2014,7,0.016730000000000002,0.05825,0.0,0.07497999999999999,0.00044,4444332
ALVE,2014,8,0.00412,0.01376,0.0,0.01788,9e-05,4444332
ALVE,2014,9,0.01515,0.05732,0.0,0.07247,0.00018999999999999998,4444332
ALVE,2014,10,0.01517,0.05636,0.0,0.07153,0.00056,4444332
ALVE,2014,11,0.014669999999999999,0.05563,0.0,0.0703,0.00014,4444332
ALVE,2014,12,0.014740000000000001,0.05602000000000001,0.0,0.07076,0.00018999999999999998,4444332
ALVE,2015,1,0.01225,0.04564,0.0,0.05789,0.00011999999999999999,4444332
ALVE,2015,2,0.01315,0.045860000000000005,0.0,0.05902,0.00011999999999999999,4444332
ALVE,2015,3,0.0153,0.05389,0.0,0.06917999999999999,0.00023999999999999998,4444332
ALVE,2015,4,0.014509999999999999,0.05119,0.0,0.0657,0.00015,4444332
ALVE,2015,5,0.01529,0.05432000000000001,0.0,0.06961,8e-05,4444332
ALVE,2015,6,0.01464,0.05069,0.0,0.06533,0.00011,4444332
ALVE,2015,7,0.01272,0.050480000000000004,0.0,0.06321,5.9999999999999995e-05,4444332
ALVE,2015,8,0.01202,0.04598,0.0,0.058,8e-05,4444332
ALVE,2015,9,0.011040000000000001,0.04218,0.0,0.05322,0.00011,4444332
ALVE,2015,10,0.01061,0.03839,0.0,0.04899,0.00013000000000000002,4444332
ALVE,2015,11,0.01007,0.03671,0.0,0.04678,0.00011,4444332
ALVE,2015,12,0.01034,0.037860000000000005,0.0,0.0482,0.00011,4444332
ALVE,2016,1,0.01031,0.038,0.0,0.0483,9e-05,4444332
ALVE,2016,2,0.01031,0.040060000000000005,0.0,0.05037,7e-05,4444332
ALVE,2016,3,0.0102,0.03682,0.0,0.04702,8e-05,4444332
ALVE,2016,4,0.00982,0.03518,0.0,0.045,8e-05,4444332
ALVE,2016,5,0.01035,0.03776,0.0,0.048119999999999996,2.9999999999999997e-05,4444332
ALVE,2016,6,0.00996,0.03702,0.0,0.04698,5e-05,4444332
ALVE,2016,7,0.01295,0.0465,0.0,0.05945,0.00029,4444332
ALVE,2016,8,0.0144,0.04798,0.0,0.06237,2.9999999999999997e-05,4444332
ALVE,2016,9,0.0,0.0,0.0,0.0,0.0,4444332
ALVE,2016,10,0.01849,0.058210000000000005,0.0,0.0767,5.9999999999999995e-05,4444332
ALVE,2016,11,0.01993,0.06665,0.0,0.08657999999999999,0.00025,4444332
ALVE,2016,12,0.01971,0.07956,0.0,0.09926,0.00045999999999999996,4444332
ALVE,2017,1,0.015790000000000002,0.06997,0.0,0.08576,0.00013000000000000002,4444332
ALVE,2017,2,0.01376,0.06257,0.0,0.07633,0.00011999999999999999,4444332
ALVE,2017,3,0.01455,0.06953,0.0,0.08408,0.00018999999999999998,4444332
ALVE,2017,4,0.013359999999999999,0.06409,0.0,0.07745,0.00022999999999999998,4444332
ALVE,2017,5,0.013819999999999999,0.06854,0.0,0.08236,0.0002,4444332
ALVE,2017,6,0.013619999999999998,0.06489,0.0,0.07851,0.00086,4444332
ALVE,2017,7,0.0164,0.08422,0.0,0.10062,0.00098,4444332
ALVE,2017,8,0.01608,0.08227999999999999,0.0,0.09836,0.00088,4444332
ALVE,2017,9,0.01436,0.07246,0.0,0.08682000000000001,0.0007700000000000001,4444332
ALVE,2017,10,0.015390000000000001,0.07848,0.0,0.09387000000000001,0.0009400000000000001,4444332
ALVE,2017,11,0.014209999999999999,0.07132999999999999,0.0,0.08553999999999999,0.0025800000000000003,4444332
ALVE,2017,12,0.01445,0.07372000000000001,0.0,0.08817,0.0047,4444332
ALVE,2018,1,0.01035,0.05442,0.0,0.06477000000000001,0.00253,4444332
ALVE,2018,2,0.01115,0.06075,0.0,0.0719,0.00207,4444332
ALVE,2018,3,0.01206,0.06662,0.0,0.07868,0.00325,4444332
ALVE,2018,4,0.0118,0.06682,0.0,0.07862000000000001,0.00301,4444332
ALVE,2018,5,0.01208,0.06829,0.0,0.08037000000000001,0.00175,4444332
ALVE,2018,6,0.011609999999999999,0.06592999999999999,0.0,0.07754,0.00158,4444332
ALVE,2018,7,0.01154,0.06541,0.0,0.07695,0.00159,4444332
ALVE,2018,8,0.01192,0.06732,0.0,0.07923999999999999,0.00176,4444332
ALVE,2018,9,0.0109,0.06142,0.0,0.07232000000000001,0.0018399999999999998,4444332
ALVE,2018,10,0.011340000000000001,0.06387999999999999,0.0,0.07522000000000001,0.0016600000000000002,4444332
ALVE,2018,11,0.01098,0.06331,0.0,0.07429,0.0015300000000000001,4444332
ALVE,2018,12,0.01095,0.06286,0.0,0.07381,0.00125,4444332
ALVE,2019,1,0.011,0.06354,0.0,0.07454,0.0012,4444332
ALVE,2019,2,0.00988,0.05708,0.0,0.06696,0.00114,4444332
ALVE,2019,3,0.010709999999999999,0.061860000000000005,0.0,0.07257000000000001,0.0012,4444332
ALVE,2019,4,0.01027,0.05931,0.0,0.06959,0.00115,4444332
ALVE,2019,5,0.01068,0.06192,0.0,0.0726,0.00116,4444332
ALVE,2019,6,0.01034,0.06018,0.0,0.07051,0.00114,4444332
ALVE,2019,7,0.00916,0.05209,0.0,0.06125,0.00118,4444332
ALVE,2019,8,0.0094,0.054520000000000006,0.0,0.06393,0.0011,4444332
ALVE,2019,9,0.00805,0.04535,0.0,0.0534,0.00098,4444332
ALVE,2019,10,0.00951,0.053970000000000004,0.0,0.06348,0.00105,4444332
ALVE,2019,11,0.00782,0.04503,0.0,0.05284,0.00093,4444332
ALVE,2019,12,0.00978,0.0592,0.0,0.06899,0.00119,4444332
ALVE,2020,1,0.00409,0.03372,0.0,0.03781,0.00074,4444332
ALVE,2020,2,0.00504,0.04161,0.0,0.04665,0.00085,4444332
ALVE,2020,3,0.0029,0.04446,0.0,0.04736,0.00047000000000000004,4444332
ALVE,2020,4,0.00224,0.03875,0.0,0.04099,0.00036,4444332
ALVE,2020,5,0.00215,0.03752,0.0,0.03968,0.00033999999999999997,4444332
ALVE,2020,6,0.0033299999999999996,0.036410000000000005,0.0,0.03974,0.00056,4444332
ALVE,2020,7,0.00499,0.04916,0.0,0.05414,0.0008699999999999999,4444332
ALVE,2020,8,0.00504,0.04675,0.0,0.05177999999999999,0.0009,4444332
ALVE,2020,9,0.0039700000000000004,0.02752,0.0,0.03149,0.00066,4444332
ALVE,2020,10,0.00485,0.03594,0.0,0.04079,0.0007599999999999999,4444332
ALVE,2020,11,0.00322,0.02387,0.0,0.027089999999999996,0.00045,4444332
ALVE,2020,12,0.00587,0.05776,0.0,0.06362999999999999,0.00106,4444332
ALVE,2021,1,0.00566,0.05414,0.0,0.0598,0.0010400000000000001,4444332
ALVE,2021,2,0.00469,0.04543,0.0,0.05012,0.0008300000000000001,4444332
ALVE,2021,3,0.00584,0.055060000000000005,0.0,0.06089,0.00107,4444332
ALVE,2021,4,0.00519,0.04846,0.0,0.05365,0.0009199999999999999,4444332
ALVE,2021,5,0.00205,0.01877,0.0,0.02081,0.00036,4444332
ALVHEIM,2008,6,0.19114,0.01505,0.0,0.2062,0.00018,2845712
ALVHEIM,2008,7,0.29483000000000004,0.02504,0.0,0.31988,5.9999999999999995e-05,2845712
ALVHEIM,2008,8,0.37268,0.03676,0.0,0.40944,7e-05,2845712
ALVHEIM,2008,9,0.39635,0.03903,0.0,0.43538999999999994,2.9999999999999997e-05,2845712
ALVHEIM,2008,10,0.27419,0.021169999999999998,0.0,0.29535,0.0,2845712
ALVHEIM,2008,11,0.35673,0.031010000000000003,0.0,0.38775,9e-05,2845712
ALVHEIM,2008,12,0.39104,0.03475,0.0,0.42578,0.00062,2845712
ALVHEIM,2009,1,0.3624,0.032619999999999996,0.0,0.39501,0.00053,2845712
ALVHEIM,2009,2,0.39805,0.03781,0.0,0.43586,0.0019100000000000002,2845712
ALVHEIM,2009,3,0.43106000000000005,0.04489,0.0,0.47595,0.00165,2845712
ALVHEIM,2009,4,0.38918,0.03613,0.0,0.42532,0.01755,2845712
ALVHEIM,2009,5,0.29907,0.02735,0.0,0.32641,0.01544,2845712
ALVHEIM,2009,6,0.49196000000000006,0.04513,0.0,0.53709,0.0283,2845712
ALVHEIM,2009,7,0.47748999999999997,0.04608,0.0,0.52357,0.03858,2845712
ALVHEIM,2009,8,0.33107,0.03044,0.0,0.36151,0.03023,2845712
ALVHEIM,2009,9,0.45743999999999996,0.04431,0.0,0.50174,0.048119999999999996,2845712
ALVHEIM,2009,10,0.52051,0.0533,0.0,0.57381,0.07545,2845712
ALVHEIM,2009,11,0.44256,0.04529,0.0,0.48785,0.07028,2845712
ALVHEIM,2009,12,0.35407,0.033760000000000005,0.0,0.38783,0.04885,2845712
ALVHEIM,2010,1,0.41893,0.039639999999999995,0.0,0.45857,0.06369,2845712
ALVHEIM,2010,2,0.39788,0.037939999999999995,0.0,0.43582,0.06289,2845712
ALVHEIM,2010,3,0.44427,0.043289999999999995,0.0,0.48756000000000005,0.0817,2845712
ALVHEIM,2010,4,0.39561999999999997,0.039869999999999996,0.0,0.43549,0.08384,2845712
ALVHEIM,2010,5,0.37756999999999996,0.03768,0.0,0.41525,0.0031899999999999997,2845712
ALVHEIM,2010,6,0.40216999999999997,0.04045,0.0,0.44263,0.00595,2845712
ALVHEIM,2010,7,0.40518000000000004,0.042480000000000004,0.0,0.44765,0.0023,2845712
ALVHEIM,2010,8,0.40133,0.04342,0.0,0.44475,0.0045899999999999995,2845712
ALVHEIM,2010,9,0.34381999999999996,0.03706,0.0,0.38088,0.0011099999999999999,2845712
ALVHEIM,2010,10,0.33404,0.038,0.0,0.37204,0.00274,2845712
ALVHEIM,2010,11,0.23906,0.02678,0.0,0.26584,0.00346,2845712
ALVHEIM,2010,12,0.35423000000000004,0.03662,0.0,0.39085,0.02471,2845712
ALVHEIM,2011,1,0.38631,0.044860000000000004,0.0,0.43117,0.04092,2845712
ALVHEIM,2011,2,0.35478000000000004,0.04278,0.0,0.39755,0.00413,2845712
ALVHEIM,2011,3,0.35206,0.04285,0.0,0.39491,0.0089,2845712
ALVHEIM,2011,4,0.33129000000000003,0.039080000000000004,0.0,0.37037,0.00735,2845712
ALVHEIM,2011,5,0.18047,0.020130000000000002,0.0,0.2006,0.054889999999999994,2845712
ALVHEIM,2011,6,0.32229,0.03544,0.0,0.35773,0.10489000000000001,2845712
ALVHEIM,2011,7,0.31948000000000004,0.04045,0.0,0.35991999999999996,0.11533,2845712
ALVHEIM,2011,8,0.26809,0.03213,0.0,0.30022,0.09913,2845712
ALVHEIM,2011,9,0.28599,0.03636,0.0,0.32235,0.12499,2845712
ALVHEIM,2011,10,0.35251,0.04877,0.0,0.40128,0.11872,2845712
ALVHEIM,2011,11,0.34176999999999996,0.05175,0.0,0.39352,0.12517,2845712
ALVHEIM,2011,12,0.35193,0.057089999999999995,0.0,0.40902,0.13084,2845712
ALVHEIM,2012,1,0.35664,0.05293,0.0,0.40957,0.13634000000000002,2845712
ALVHEIM,2012,2,0.31487,0.04407,0.0,0.35894000000000004,0.12966,2845712
ALVHEIM,2012,3,0.36391999999999997,0.05875,0.0,0.42267,0.15302000000000002,2845712
ALVHEIM,2012,4,0.35448,0.0573,0.0,0.41178000000000003,0.16372,2845712
ALVHEIM,2012,5,0.34881,0.055970000000000006,0.0,0.40478000000000003,0.17177,2845712
ALVHEIM,2012,6,0.29175999999999996,0.048530000000000004,0.0,0.34029,0.15070999999999998,2845712
ALVHEIM,2012,7,0.32556999999999997,0.05387,0.0,0.37944,0.17618,2845712
ALVHEIM,2012,8,0.32937,0.05811,0.0,0.38749,0.18269000000000002,2845712
ALVHEIM,2012,9,0.31134,0.05722000000000001,0.0,0.36856,0.18980999999999998,2845712
ALVHEIM,2012,10,0.32355,0.05365,0.0,0.3772,0.21688000000000002,2845712
ALVHEIM,2012,11,0.34293,0.05919,0.0,0.40212,0.22154000000000001,2845712
ALVHEIM,2012,12,0.34375,0.05895,0.0,0.4027,0.21871999999999997,2845712
ALVHEIM,2013,1,0.3319,0.059039999999999995,0.0,0.39094,0.27432,2845712
ALVHEIM,2013,2,0.27005,0.04893,0.0,0.31898000000000004,0.18695,2845712
ALVHEIM,2013,3,0.32578,0.05749,0.0,0.38328,0.23335,2845712
ALVHEIM,2013,4,0.3057,0.053989999999999996,0.0,0.35969,0.23590999999999998,2845712
ALVHEIM,2013,5,0.3094,0.05466,0.0,0.36407,0.24625999999999998,2845712
ALVHEIM,2013,6,0.28961,0.0526,0.0,0.3422,0.24056,2845712
ALVHEIM,2013,7,0.27078,0.048839999999999995,0.0,0.31961999999999996,0.23342,2845712
ALVHEIM,2013,8,0.18916,0.032869999999999996,0.0,0.22203,0.17213,2845712
ALVHEIM,2013,9,0.27121999999999996,0.048760000000000005,0.0,0.31998000000000004,0.23586,2845712
ALVHEIM,2013,10,0.28792,0.05605,0.0,0.34397,0.24821,2845712
ALVHEIM,2013,11,0.27948,0.05566,0.0,0.33514,0.23008,2845712
ALVHEIM,2013,12,0.27836,0.058320000000000004,0.0,0.33668000000000003,0.23458,2845712
ALVHEIM,2014,1,0.24201999999999999,0.04863,0.0,0.29065,0.23735,2845712
ALVHEIM,2014,2,0.24326,0.05068,0.0,0.29394000000000003,0.23010999999999998,2845712
ALVHEIM,2014,3,0.27215,0.0582,0.0,0.33035,0.26295999999999997,2845712
ALVHEIM,2014,4,0.25481,0.05169,0.0,0.3065,0.27016999999999997,2845712
ALVHEIM,2014,5,0.30004000000000003,0.056760000000000005,0.0,0.3568,0.33931999999999995,2845712
ALVHEIM,2014,6,0.27189,0.05281,0.0,0.3247,0.32736,2845712
ALVHEIM,2014,7,0.28462,0.05417999999999999,0.0,0.33879000000000004,0.38415,2845712
ALVHEIM,2014,8,0.27942,0.052739999999999995,0.0,0.33216,0.37139,2845712
ALVHEIM,2014,9,0.15767,0.029539999999999997,0.0,0.1872,0.21181999999999998,2845712
ALVHEIM,2014,10,0.28115,0.049710000000000004,0.0,0.33086,0.40267,2845712
ALVHEIM,2014,11,0.26348,0.05011,0.0,0.31358,0.3998,2845712
ALVHEIM,2014,12,0.26978,0.05276,0.0,0.32254,0.42299,2845712
ALVHEIM,2015,1,0.25266,0.0497,0.0,0.30236,0.42675,2845712
ALVHEIM,2015,2,0.22175,0.039889999999999995,0.0,0.26164,0.40555,2845712
ALVHEIM,2015,3,0.22077,0.03733,0.0,0.2581,0.39492,2845712
ALVHEIM,2015,4,0.20265,0.03467,0.0,0.23731999999999998,0.41589,2845712
ALVHEIM,2015,5,0.19038,0.03204,0.0,0.22241999999999998,0.35206,2845712
ALVHEIM,2015,6,0.2174,0.03911,0.0,0.25651,0.41358999999999996,2845712
ALVHEIM,2015,7,0.22553,0.036239999999999994,0.0,0.26177,0.42055,2845712
ALVHEIM,2015,8,0.21814,0.03588,0.0,0.25401999999999997,0.42053,2845712
ALVHEIM,2015,9,0.23262,0.03665,0.0,0.26928,0.35362,2845712
ALVHEIM,2015,10,0.23056999999999997,0.03825,0.0,0.26882,0.41357,2845712
ALVHEIM,2015,11,0.15965,0.026119999999999997,0.0,0.18577,0.2968,2845712
ALVHEIM,2015,12,0.19826,0.031810000000000005,0.0,0.23006999999999997,0.34602,2845712
ALVHEIM,2016,1,0.25332,0.04252,0.0,0.29584,0.38563000000000003,2845712
ALVHEIM,2016,2,0.23041,0.04129,0.0,0.2717,0.37687,2845712
ALVHEIM,2016,3,0.23731999999999998,0.04403,0.0,0.28136,0.39960999999999997,2845712
ALVHEIM,2016,4,0.2185,0.041589999999999995,0.0,0.26009,0.38088,2845712
ALVHEIM,2016,5,0.24906,0.04035,0.0,0.2894,0.37535,2845712
ALVHEIM,2016,6,0.29044000000000003,0.046110000000000005,0.0,0.33655,0.37153,2845712
ALVHEIM,2016,7,0.31193000000000004,0.047,0.0,0.35894000000000004,0.37889,2845712
ALVHEIM,2016,8,0.1731,0.02685,0.0,0.19995,0.20335999999999999,2845712
ALVHEIM,2016,9,0.31073,0.05395,0.0,0.36468,0.36315,2845712
ALVHEIM,2016,10,0.31788,0.059829999999999994,0.0,0.37771,0.39198,2845712
ALVHEIM,2016,11,0.35706,0.05471,0.0,0.41176,0.40972,2845712
ALVHEIM,2016,12,0.37121,0.0553,0.0,0.4265,0.40274,2845712
ALVHEIM,2017,1,0.41968999999999995,0.053239999999999996,0.0,0.47293,0.39804,2845712
ALVHEIM,2017,2,0.39109,0.047389999999999995,0.0,0.43848000000000004,0.36224,2845712
ALVHEIM,2017,3,0.44301999999999997,0.06642999999999999,0.0,0.50945,0.43992,2845712
ALVHEIM,2017,4,0.40635,0.06175,0.0,0.4681,0.40919,2845712
ALVHEIM,2017,5,0.40896,0.06336,0.0,0.47231999999999996,0.48555,2845712
ALVHEIM,2017,6,0.37693000000000004,0.06014,0.0,0.43706999999999996,0.49931000000000003,2845712
ALVHEIM,2017,7,0.34352,0.049089999999999995,0.0,0.39261999999999997,0.51835,2845712
ALVHEIM,2017,8,0.31358,0.04597,0.0,0.35955,0.49696999999999997,2845712
ALVHEIM,2017,9,0.27821999999999997,0.04419,0.0,0.32241,0.4634,2845712
ALVHEIM,2017,10,0.28065,0.04444,0.0,0.32509,0.46306,2845712
ALVHEIM,2017,11,0.26637,0.04622,0.0,0.31259000000000003,0.46676000000000006,2845712
ALVHEIM,2017,12,0.27009,0.051789999999999996,0.0,0.32188,0.50453,2845712
ALVHEIM,2018,1,0.24448000000000003,0.03871,0.0,0.28319,0.50715,2845712
ALVHEIM,2018,2,0.25576,0.04133,0.0,0.29708,0.37503000000000003,2845712
ALVHEIM,2018,3,0.28756,0.04978,0.0,0.33735,0.3528,2845712
ALVHEIM,2018,4,0.23218000000000003,0.03897,0.0,0.27115,0.33224000000000004,2845712
ALVHEIM,2018,5,0.27234,0.04795,0.0,0.32029,0.45093999999999995,2845712
ALVHEIM,2018,6,0.26391,0.04799,0.0,0.3119,0.45588999999999996,2845712
ALVHEIM,2018,7,0.26376,0.04803,0.0,0.31179,0.5004,2845712
ALVHEIM,2018,8,0.22773000000000002,0.04531,0.0,0.27304,0.46476999999999996,2845712
ALVHEIM,2018,9,0.24995,0.05123,0.0,0.30117,0.52723,2845712
ALVHEIM,2018,10,0.24806,0.049589999999999995,0.0,0.29764,0.55965,2845712
ALVHEIM,2018,11,0.2691,0.05014,0.0,0.31924,0.53414,2845712
ALVHEIM,2018,12,0.31665,0.056760000000000005,0.0,0.3734,0.52,2845712
ALVHEIM,2019,1,0.30277,0.05925,0.0,0.36202,0.51549,2845712
ALVHEIM,2019,2,0.23708,0.04843,0.0,0.28552,0.41978999999999994,2845712
ALVHEIM,2019,3,0.26403000000000004,0.05649,0.0,0.32051999999999997,0.5078600000000001,2845712
ALVHEIM,2019,4,0.24965,0.05558,0.0,0.30523,0.48632,2845712
ALVHEIM,2019,5,0.25151999999999997,0.05557,0.0,0.30709000000000003,0.51197,2845712
ALVHEIM,2019,6,0.23437,0.05359,0.0,0.28796,0.45556,2845712
ALVHEIM,2019,7,0.23696,0.05476,0.0,0.29170999999999997,0.45965,2845712
ALVHEIM,2019,8,0.22734000000000001,0.057210000000000004,0.0,0.28455,0.43228,2845712
ALVHEIM,2019,9,0.21279,0.0521,0.0,0.26489,0.43666000000000005,2845712
ALVHEIM,2019,10,0.21040999999999999,0.0565,0.0,0.26692,0.4748,2845712
ALVHEIM,2019,11,0.21405,0.059079999999999994,0.0,0.27313000000000004,0.47648999999999997,2845712
ALVHEIM,2019,12,0.22710999999999998,0.06343,0.0,0.29053,0.53628,2845712
ALVHEIM,2020,1,0.22766,0.06572,0.0,0.29338000000000003,0.54288,2845712
ALVHEIM,2020,2,0.20726,0.05948,0.0,0.26673,0.503,2845712
ALVHEIM,2020,3,0.21506,0.06023,0.0,0.27529000000000003,0.53346,2845712
ALVHEIM,2020,4,0.21120999999999998,0.061189999999999994,0.0,0.27241,0.53982,2845712
ALVHEIM,2020,5,0.20956,0.0615,0.0,0.27105,0.5654,2845712
ALVHEIM,2020,6,0.16827,0.049260000000000005,0.0,0.21754,0.46676000000000006,2845712
ALVHEIM,2020,7,0.18269000000000002,0.0538,0.0,0.23649,0.5109100000000001,2845712
ALVHEIM,2020,8,0.15995,0.04537,0.0,0.20531999999999997,0.43971000000000005,2845712
ALVHEIM,2020,9,0.17113,0.04816,0.0,0.21929,0.517,2845712
ALVHEIM,2020,10,0.18358,0.057010000000000005,0.0,0.24059,0.55524,2845712
ALVHEIM,2020,11,0.22914,0.05902999999999999,0.0,0.28817,0.49866000000000005,2845712
ALVHEIM,2020,12,0.22946999999999998,0.06642,0.0,0.29588000000000003,0.5353399999999999,2845712
ALVHEIM,2021,1,0.21285,0.06337000000000001,0.0,0.27621999999999997,0.54004,2845712
ALVHEIM,2021,2,0.18821,0.05604,0.0,0.24425999999999998,0.5000399999999999,2845712
ALVHEIM,2021,3,0.20165,0.05754,0.0,0.25919000000000003,0.5139699999999999,2845712
ALVHEIM,2021,4,0.18327000000000002,0.04693,0.0,0.23019,0.32348000000000005,2845712
